time,progress,x,y,z
20.59175,0,60.55067,0.5800028,53.0629
20.79583,0,60.55067,0.5800028,53.0629
20.99199,0,60.55067,0.5800028,53.0629
21.18832,0,60.55067,0.5800028,53.0629
21.39635,0,60.55067,0.5800028,53.0629
21.59204,0,60.55067,0.5800028,53.0629
21.80725,0,60.55067,0.5800028,53.0629
21.98827,0,60.55067,0.5800028,53.0629
22.19634,0,60.55067,0.5800028,53.0629
22.39224,0,60.55067,0.5800028,53.0629
22.59217,0,60.55067,0.5800028,53.0629
22.79635,0,60.55067,0.5800028,53.0629
23.0004,0,60.55067,0.5800028,53.0629
23.19608,0,60.84254,0.580005,53.14659
23.38832,0,63.11364,0.580005,53.79782
23.60725,0,66.76077,0.580005,54.84362
23.79193,0,70.82587,0.580005,56.00927
23.98844,0,74.60772,0.580005,57.07909
24.18761,0,78.44162,0.580005,58.16037
24.40725,0,81.75829,0.580005,59.09576
24.59582,0,86.29921,0.580005,60.37644
24.7885,0,89.31183,0.580005,61.42244
24.9922,0,89.31183,0.5800049,62.30115
25.19181,0,89.31183,0.580005,62.52148
25.39567,0,89.31183,0.580005,62.52148
25.5878,0,89.31183,0.5800049,62.52148
25.79624,0,89.31183,0.5800049,62.52148
26.00725,0,89.31183,0.5800049,62.52148
26.20467,0,89.31183,0.5800048,62.52148
26.38765,0,89.31183,0.5800048,62.52148
26.60725,0,89.31183,0.5800048,62.52148
26.79627,0,89.31183,0.5800048,62.52148
27.00406,0,89.31183,0.5800048,62.52148
27.19215,0,89.31183,0.5800048,62.52148
27.39986,0,89.31183,0.5800048,62.52148
27.59204,0,89.31183,0.5800048,62.52148
27.8,0,89.31183,0.5800048,62.52148
28.00725,0,89.31183,0.5800048,62.52148
28.20424,0,89.31183,0.5800048,62.52148
28.39222,0,89.2132,0.5800048,63.11082
28.59598,0,88.71133,0.5800048,66.10992
28.79633,0,88.04999,0.5800049,68.53479
28.99724,0,87.40228,0.5800058,68.5348
29.19989,0,87.06228,0.5800049,68.5348
29.40725,0,87.03323,0.580005,68.5348
29.58775,0,87.03323,0.580005,68.5348
29.79239,0,87.03323,0.580005,68.5348
30.00725,0,87.08681,0.580005,68.21456
30.20444,0,87.55546,0.580005,65.41403
30.39207,0,88.17341,0.580005,61.72132
30.60725,0,88.72828,0.580005,58.40554
30.7996,0,89.51864,0.580005,53.68256
31.0039,0,90.19302,0.580005,49.6526
31.20725,0,90.74913,0.580005,46.32943
31.40425,0,91.21593,0.580005,43.53996
31.59217,0,91.25607,0.580005,43.30012
31.80401,0,91.25607,0.5800032,43.30012
31.99593,0,91.25607,0.5800032,43.30012
32.19617,0,91.25607,0.5800032,43.30012
32.39204,0,91.25607,0.5800032,43.30012
32.59644,0,91.25607,0.5800032,43.30012
32.78789,0,91.25607,0.5800032,43.30012
32.99977,0,91.25607,0.5800032,43.30012
33.20014,0,91.25607,0.5800032,43.30012
33.40004,0,91.25607,0.5800032,43.30012
33.58846,0,91.25607,0.5800032,43.30012
33.78841,0,91.25607,0.5800032,43.30012
34.00011,0,91.25607,0.5800032,43.30012
34.20426,0,91.25607,0.5800032,43.30012
34.40431,0,91.25607,0.5800032,43.30012
34.60725,0,91.25607,0.5800032,43.30012
34.79585,0,91.25607,0.5800032,43.30012
35.00002,0,91.25607,0.5800032,43.30012
35.19257,0,90.90087,0.5800027,43.26435
35.40725,0,88.66426,0.5800028,43.03914
35.59606,0,84.45391,0.5800031,42.61518
35.80061,0,80.46875,0.5800043,42.21389
35.99583,0,76.71108,0.5800037,41.83552
36.19606,0,73.94675,0.5800055,41.55716
36.40041,0,71.37755,0.5800054,41.29846
36.596,0,68.4842,0.5800025,41.00711
36.80392,0,66.53493,0.5800039,40.81083
37.00725,0,65.98557,0.5800035,40.75552
37.20725,0,65.98557,0.5800035,40.75552
37.38804,0,65.98557,0.5800035,40.75552
37.59596,0,65.98557,0.5800035,40.75552
37.78768,0,65.98557,0.5800035,40.75552
38.00725,0,65.98557,0.5800035,40.75552
38.20725,0,65.98557,0.5800035,40.75552
38.40434,0,65.98557,0.5800035,40.75552
38.60725,0,65.93082,0.5800086,40.74952
38.79224,0,63.87727,0.5800055,40.52462
38.99162,0,60.10902,0.5800075,40.11193
39.18816,0,56.27321,0.580008,39.69184
39.38847,0,52.36419,0.5800098,39.26373
39.59663,0,48.39043,0.5800089,38.82853
39.79581,0,46.306,0.5800068,38.60025
39.99561,0,46.1225,0.5800048,38.58015
40.18803,0,46.1225,0.5800048,38.58015
40.3883,0,46.1225,0.5800048,38.58015
40.58781,0,46.1225,0.5800048,38.58015
40.78803,0,45.54991,0.5800105,38.51745
40.99952,0,43.23033,0.5800093,37.9454
41.1997,0,40.99767,0.5800039,36.51992
41.39621,0,37.45838,0.5800075,36.13231
41.6037,0,35.94681,0.5800098,35.96676
41.80009,0,35.93854,0.5800048,35.96585
41.99192,0,35.93854,0.5800048,35.96585
42.20047,0,35.63931,0.5800097,35.93309
42.38853,0,33.49466,0.5800111,35.69821
42.59576,0,29.53237,0.5800109,35.26427
42.80365,0,25.47514,0.5800099,34.81993
42.99218,0,21.79581,0.5800108,34.41698
43.20725,0,18.04939,0.5800105,34.00668
43.39163,0,14.00026,0.5800108,33.56322
43.59219,0,10.08607,0.5800108,33.13455
43.79584,0,6.111815,0.580009,32.6993
44.00725,0,2.586761,0.5800089,32.31324
44.20451,0,-1.863648,0.5800109,31.82584
44.39678,0,-5.616208,0.5800054,31.41487
44.59155,0,-9.417225,0.5800112,30.99859
44.79192,0,-13.32765,0.5800065,30.57033
44.99629,0,-17.31613,0.5800091,30.13352
45.19638,0,-21.22098,0.5800044,29.70587
45.39243,0,-25.04703,0.5800092,29.28685
45.59649,0,-29.0322,0.5800089,28.87908
45.80725,0,-31.51712,0.5800039,28.75991
46.00725,0,-32.31906,0.5800071,28.74423
46.18797,0,-32.31906,0.5800053,28.74423
46.3958,0,-32.31906,0.5800053,28.74423
46.58846,0,-32.31906,0.5800053,28.74423
46.79237,0,-32.31906,0.5800053,28.74423
47.0005,0,-32.31906,0.5800053,28.74423
47.20033,0,-32.31906,0.5800053,28.74423
47.38823,0,-32.31906,0.5800053,28.74423
47.59209,0,-32.31906,0.5800053,28.74423
47.78814,0,-32.31906,0.5800053,28.74423
47.98806,0,-32.31906,0.5800053,28.74423
48.20725,0,-32.31906,0.5800053,28.74423
48.39217,0,-32.31906,0.5800053,28.74423
48.59972,0,-32.31906,0.5800053,28.74423
48.80408,0,-32.31906,0.5800053,28.74423
48.98811,0,-32.31906,0.5800053,28.74423
49.19638,0,-32.31906,0.5800053,28.74423
49.40009,0,-32.31906,0.5800053,28.74423
49.59995,0,-32.31906,0.5800053,28.74423
49.80057,0,-32.31906,0.5800053,28.74423
50.00021,0,-32.31906,0.5800053,28.74423
50.19257,0,-32.31906,0.5800053,28.74423
50.39983,0,-32.31906,0.5800053,28.74423
50.59594,0,-32.31906,0.5800053,28.74423
50.79212,0,-32.31906,0.5800053,28.74423
51.00725,0,-32.31906,0.5800053,28.74423
51.20725,0,-32.27905,0.5800053,28.81081
51.40725,0,-31.33267,0.580005,30.38585
51.59248,0,-29.2594,0.580005,33.83635
51.80725,0,-27.36645,0.580005,36.98675
52.00725,0,-26.55237,0.580005,40.48301
52.20725,0,-26.55238,0.580005,43.79155
52.40725,0,-26.55238,0.580005,45.68227
52.60725,0,-26.55238,0.580005,45.84558
52.8,0,-26.55238,0.580005,45.84558
52.99218,0,-26.55238,0.580005,45.84558
53.20408,0,-26.55238,0.580005,45.84558
53.40725,0,-26.55238,0.5800046,45.84558
53.60725,0,-26.55238,0.5800046,45.84558
53.79694,0,-26.55238,0.5800046,45.84558
53.99993,0,-26.55238,0.5800046,45.84558
54.18812,0,-26.55238,0.5800046,45.84558
54.40725,0,-26.55238,0.5800046,45.84558
54.59589,0,-26.55238,0.5800046,45.84558
54.78802,0,-26.55238,0.5800046,45.84558
54.99163,0,-26.55238,0.5800046,45.84558
55.20033,0,-26.55238,0.5800046,45.84558
55.4043,0,-26.55238,0.5800046,45.84558
55.59998,0,-26.89782,0.5800046,45.93492
55.79156,0,-29.09411,0.5800059,46.50291
56.00008,0,-32.99337,0.5800056,47.51133
56.19971,0,-36.76348,0.5800065,48.48635
56.40031,0,-40.5518,0.5800064,49.46608
56.59995,0,-44.32213,0.5800066,50.44115
56.78819,0,-47.87717,0.5800048,51.36055
56.9917,0,-51.72059,0.5800059,52.35452
57.20077,0,-55.66894,0.5800055,53.37563
57.40001,0,-59.43172,0.5800057,54.34875
57.592,0,-62.90271,0.5800061,55.24641
57.80725,0,-65.81912,0.5800059,56.00064
57.98798,0,-66.79059,0.5800048,56.25188
58.19582,0,-66.72038,0.5800048,56.52335
58.40725,0,-66.19208,0.5800048,58.56615
58.60725,0,-65.18618,0.5800049,62.45568
58.80725,0,-64.20465,0.5800049,66.25095
59.00008,0,-63.27674,0.5800031,69.83892
59.18793,0,-63.05303,0.5800031,70.70394
59.39639,0,-63.05303,0.5800031,70.70394
59.59991,0,-63.05303,0.5800031,70.70394
59.78799,0,-63.05303,0.5800031,70.70394
59.99186,0,-63.05303,0.5800031,70.70394
60.19215,0,-64.38071,0.5800054,71.0473
60.39201,0,-67.77798,0.5800028,71.9259
60.5999,0,-71.70394,0.5800045,72.94122
60.78831,0,-75.26217,0.5800024,73.86143
61.00725,0,-78.72731,0.5800042,74.75758
61.19159,0,-82.87833,0.5800028,75.83111
61.40102,0,-86.83352,0.5800043,76.85399
61.60548,0,-90.66873,0.5800051,77.84585
61.78797,0,-92.83342,0.580004,78.50117
61.99998,0,-93.13678,0.580003,78.68245
62.20452,0,-93.13678,0.580003,78.68245
62.39225,0,-93.13678,0.580003,78.68245
62.59314,0,-93.13678,0.580003,78.68245
62.79211,0,-93.13678,0.580003,78.68245
63.00005,0,-93.13678,0.580003,78.68245
63.19995,0,-93.13678,0.580003,78.68245
63.3961,0,-93.13678,0.580003,78.68245
63.58885,0,-93.13678,0.580003,78.68245
63.8,0,-93.13678,0.580003,78.68245
64.00027,0,-93.13678,0.580003,78.68245
64.2041,0,-93.13678,0.580003,78.68245
64.39217,0,-93.13678,0.580003,78.68245
64.59993,0,-93.13678,0.580003,78.68245
64.78854,0,-93.13678,0.580003,78.68245
64.99619,0,-93.13678,0.580003,78.68245
65.19589,0,-93.13678,0.580003,78.68245
65.39268,0,-93.13678,0.580003,78.68245
65.592,0,-93.02065,0.580003,78.73354
65.79185,0,-91.15684,0.580003,79.55364
65.98801,0,-87.67916,0.580003,81.08385
66.19167,0,-84.849,0.580003,82.32915
66.39981,0,-84.26273,0.580003,82.58712
66.59277,0,-84.26273,0.580003,82.58712
66.79588,0,-84.26273,0.580003,82.58712
66.98837,0,-84.30718,0.580005,82.56756
67.19582,0,-85.95704,0.580005,81.84161
67.38779,0,-89.25674,0.580005,80.38971
67.60393,0,-92.75076,0.580005,78.8523
67.79594,0,-93.95188,0.580005,78.32379
67.98836,0,-94.57156,0.580005,78.05113
68.20724,0,-96.07289,0.580005,77.39053
68.40033,0,-96.22547,0.580005,77.32339
68.60725,0,-96.80313,0.580005,77.06921
68.8002,0,-97.23465,0.580005,76.87934
68.99994,0,-98.49456,0.580005,76.32497
69.1918,0,-100.3391,0.580005,75.51334
69.3999,0,-101.6679,0.580005,74.92866
69.59174,0,-102.7804,0.580005,74.43917
69.7998,0,-104.4246,0.580005,73.71568
69.99985,0,-105.5546,0.580005,73.21847
70.19176,0,-107.8533,0.580005,72.20702
70.39989,0,-108.4994,0.580005,71.92272
70.60725,0,-108.4994,0.580005,71.92272
70.78806,0,-108.4994,0.580005,71.92272
71.00725,0,-108.4994,0.580005,71.92272
71.19289,0,-108.4994,0.5800048,71.92272
71.40726,0,-108.4994,0.5800048,71.92272
71.59595,0,-108.4994,0.5800048,71.92272
71.79596,0,-108.4994,0.5800048,71.92272
71.99265,0,-108.4994,0.5800048,71.92272
72.19183,0,-108.4994,0.5800048,71.92272
72.39597,0,-108.4994,0.5800048,71.92272
72.58836,0,-108.4994,0.5800048,71.92272
72.79155,0,-108.4994,0.5800048,71.92272
73.00725,0,-108.6433,0.5800051,72.32904
73.18773,0,-109.5415,0.580005,74.86551
73.39615,0,-110.9177,0.5800049,78.75169
73.5959,0,-112.2383,0.5800045,82.48091
73.79205,0,-113.535,0.5800052,86.14284
73.98952,0,-114.8188,0.580005,89.83667
74.19994,0,-115.9651,0.5800058,93.83958
74.38829,0,-116.8179,0.5800059,97.45266
74.59187,0,-117.5857,0.5800065,101.3883
74.79604,0,-118.2882,0.5800065,105.347
75.00456,0,-118.8727,0.5800053,109.4123
75.18781,0,-119.3594,0.5800049,112.9883
75.39616,0,-119.9128,0.5800058,117.0547
75.60437,0,-120.4658,0.5800052,121.1181
75.80428,0,-121.0392,0.5800048,125.014
75.99979,0,-122.1183,0.5800049,128.7125
76.20009,0,-123.8882,0.5800061,132.2463
76.40036,0,-125.9918,0.5800064,135.6058
76.59979,0,-128.3924,0.5800067,138.7378
76.78786,0,-130.89,0.580005,141.5037
76.99973,0,-133.8539,0.5800043,144.4785
77.1879,0,-136.7908,0.5800039,146.7763
77.40497,0,-140.4879,0.5800048,148.9867
77.60126,0,-144.0062,0.5800023,150.7027
77.80725,0,-147.3586,0.580004,152.1405
78.00725,0,-151.0372,0.5800042,153.7019
78.20724,0,-154.7307,0.5800024,155.1983
78.40726,0,-158.4635,0.5800034,156.6058
78.59633,0,-162.3936,0.5800036,158.0934
78.80003,0,-166.0326,0.5800055,159.8271
78.99727,0,-168.6871,0.5800037,162.6578
79.1881,0,-170.6839,0.5800046,165.8689
79.39214,0,-172.3643,0.580004,169.5387
79.58754,0,-173.5631,0.5800057,173.2208
79.78806,0,-174.6288,0.5800049,177.0483
80.00012,0,-175.356,0.5800031,181.1851
80.19234,0,-175.6749,0.5800049,184.9801
80.39204,0,-175.6883,0.5800021,188.9394
80.59212,0,-175.2735,0.5800052,192.8873
80.79207,0,-174.509,0.5800021,196.7814
80.99232,0,-173.4709,0.5800046,200.6207
81.19211,0,-172.1834,0.5800053,204.3734
81.39206,0,-170.6647,0.5800034,208.0413
81.59198,0,-168.8141,0.5800046,211.5543
81.79659,0,-166.5309,0.5800057,214.9194
82.00436,0,-164.0203,0.5800053,218.2013
82.20396,0,-161.4578,0.5800052,221.2347
82.40396,0,-158.7296,0.5800045,224.1319
82.60378,0,-156.0495,0.5800052,226.7644
82.78833,0,-154.231,0.5800031,228.4861
82.98837,0,-152.0701,0.580003,230.446
83.18819,0,-149.052,0.580004,233.0018
83.40726,0,-146.7668,0.5800055,234.8046
83.59286,0,-146.2058,0.5800046,235.2302
83.80383,0,-146.2058,0.5800046,235.2302
84.0004,0,-146.2058,0.5800046,235.2302
84.20032,0,-146.2058,0.5800046,235.2302
84.38826,0,-146.2058,0.5800046,235.2302
84.59232,0,-146.2058,0.5800046,235.2302
84.80023,0,-146.2058,0.5800046,235.2302
85.00725,0,-146.2058,0.5800046,235.2302
85.20724,0,-146.2058,0.5800046,235.2302
85.40726,0,-146.2058,0.5800046,235.2302
85.60725,0,-146.2058,0.5800046,235.2302
85.80022,0,-146.2058,0.5800046,235.2302
85.99609,0,-146.2058,0.5800046,235.2302
86.19228,0,-146.2058,0.5800046,235.2302
86.39195,0,-146.2058,0.5800046,235.2302
86.59644,0,-146.2058,0.5800046,235.2302
86.78917,0,-146.2058,0.5800046,235.2302
87.00725,0,-146.2058,0.5800046,235.2302
87.20724,0,-146.2058,0.5800046,235.2302
87.40726,0,-146.2058,0.5800046,235.2302
87.60725,0,-146.2058,0.5800046,235.2302
87.80725,0,-146.2058,0.5800046,235.2302
88.00725,0,-146.2058,0.5800046,235.2302
88.20401,0,-146.2058,0.5800046,235.2302
88.40726,0,-146.2058,0.5800046,235.2302
88.60725,0,-146.2058,0.5800046,235.2302
88.79214,0,-146.2058,0.5800046,235.2302
89.0041,0,-146.2058,0.5800046,235.2302
89.20401,0,-146.2058,0.5800046,235.2302
89.40396,0,-146.2058,0.5800046,235.2302
89.60393,0,-145.1277,0.5800059,236.028
89.80725,0,-142.8406,0.5800048,237.7203
90.00403,0,-139.2405,0.5800084,238.4641
90.18782,0,-136.4222,0.5800084,239.3951
90.40726,0,-134.7098,0.5800049,240.6622
90.60725,0,-134.5321,0.5800042,240.7937
90.80725,0,-134.5321,0.5800042,240.7937
91.00427,0,-134.5321,0.5800042,240.7937
91.20448,0,-134.5321,0.5800042,240.7937
91.40009,0,-134.5321,0.5800042,240.7937
91.58778,0,-134.5321,0.5800042,240.7937
91.80037,0,-134.5321,0.5800042,240.7937
92.00006,0,-134.5321,0.5800042,240.7937
92.20724,0,-134.5321,0.5800042,240.7937
92.39349,0,-134.5321,0.5800042,240.7937
92.59601,0,-134.5321,0.5800042,240.7937
92.80725,0,-134.5321,0.5800042,240.7937
92.99594,0,-134.5321,0.5800042,240.7937
93.20724,0,-134.5321,0.5800042,240.7937
93.40726,0,-134.5321,0.5800042,240.7937
93.60725,0,-133.6843,0.5800074,241.334
93.80725,0,-130.7816,0.5800065,242.6443
94.00725,0,-126.9737,0.5800041,242.543
94.19998,0,-124.5055,0.5800061,240.6467
94.39256,0,-124.2932,0.5800053,240.1482
94.60725,0,-124.2932,0.5800053,240.1482
94.80396,0,-124.2932,0.5800053,240.1482
95.00725,0,-124.2932,0.5800053,240.1482
95.20724,0,-124.2932,0.5800053,240.1482
95.38803,0,-124.2932,0.5800053,240.1482
95.60725,0,-124.2932,0.5800053,240.1482
95.78793,0,-124.2932,0.5800053,240.1482
95.98799,0,-124.2932,0.5800053,240.1482
96.20418,0,-124.2932,0.5800053,240.1482
96.38803,0,-124.2932,0.5800053,240.1482
96.58841,0,-124.2932,0.579998,240.1482
96.79199,0,-124.2932,0.5799925,240.1482
96.98798,0,-124.2932,0.5799925,240.1482
97.19328,0,-124.2932,0.5799925,240.1482
97.38779,0,-123.0111,0.5799953,240.3916
97.60725,0,-119.6388,0.5800011,241.0319
97.80725,0,-115.7456,0.5800024,241.771
98.0041,0,-111.5082,0.5799986,242.5897
98.18791,0,-107.9519,0.5800033,243.297
98.40001,0,-103.8487,0.5799972,244.1132
98.60027,0,-99.97444,0.5800059,244.8839
98.79997,0,-96.11063,0.5799999,245.6524
98.98981,0,-92.44015,0.5799975,246.3825
99.20724,0,-90.03183,0.5800054,246.8616
99.40726,0,-89.64348,0.5800006,246.9388
99.60725,0,-89.64348,0.5799932,246.9388
99.80008,0,-89.64348,0.5799932,246.9388
100,0,-89.41682,0.5799965,246.9839
100.196,0,-88.09078,0.5800067,247.2477
100.3961,0,-88.02454,0.5799931,247.2608
100.5962,0,-88.02454,0.5799931,247.2608
100.8073,0,-87.86008,0.5799991,247.2935
101.0072,0,-87.80534,0.5799934,247.3044
101.2072,0,-87.76454,0.580005,247.0994
101.4073,0,-87.41638,0.580005,245.3491
101.6073,0,-87.28568,0.580005,244.6919
101.7965,0,-86.9606,0.580005,243.0577
102.0072,0,-86.91389,0.580005,242.8229
102.2072,0,-86.83335,0.580005,242.4179
102.4073,0,-86.64538,0.580005,241.4729
102.6073,0,-86.54226,0.580005,240.9545
102.8073,0,-86.4065,0.580005,240.272
103.0072,0,-86.4065,0.580005,240.272
103.2072,0,-86.4065,0.5800049,240.272
103.4073,0,-86.4065,0.5800049,240.272
103.6043,0,-85.12249,0.5800047,240.533
103.8044,0,-81.69858,0.5800047,241.2296
104.0039,0,-77.85391,0.5800046,242.0031
104.188,0,-74.3064,0.5800048,242.7087
104.3881,0,-70.86248,0.580005,243.3865
104.5878,0,-69.5336,0.5800052,243.6448
104.8042,0,-68.86089,0.5800048,243.7726
104.9999,0,-67.89642,0.5800049,243.9557
105.2,0,-67.89642,0.5800049,243.9557
105.3885,0,-67.89642,0.5800049,243.9557
105.5959,0,-67.64005,0.580005,242.6053
105.8001,0,-67.45007,0.580005,241.6046
105.996,0,-67.38103,0.580005,241.241
106.2012,0,-67.23885,0.580005,240.4921
106.4,0,-67.1692,0.580005,240.1253
106.5998,0,-67.07592,0.580005,239.6339
106.8073,0,-66.9886,0.580005,239.174
107.0072,0,-66.87661,0.580005,238.5841
107.2002,0,-66.87657,0.580005,238.5839
107.4073,0,-66.87657,0.5800049,238.5839
107.6073,0,-66.87657,0.5800049,238.5839
107.8073,0,-66.87657,0.5800049,238.5839
108.0072,0,-66.87657,0.5800048,238.5839
108.192,0,-66.87657,0.5800048,238.5839
108.3956,0,-66.87657,0.5800048,238.5839
108.5962,0,-66.87657,0.5800048,238.5839
108.7883,0,-66.87657,0.5800048,238.5839
108.9919,0,-66.87657,0.5800048,238.5839
109.1922,0,-66.87657,0.5800048,238.5839
109.3919,0,-65.52301,0.5800045,238.7143
109.5922,0,-63.68618,0.5800051,238.8911
109.8073,0,-63.27359,0.5800052,238.9309
109.992,0,-60.67336,0.5800051,239.1812
110.1879,0,-56.82528,0.5800046,239.5518
110.3889,0,-52.87696,0.5800056,239.9319
110.589,0,-49.02255,0.5800053,240.3031
110.7879,0,-46.9,0.5800054,240.5074
111.0042,0,-44.61972,0.5800064,240.727
111.2039,0,-44.06693,0.5800048,240.7802
111.4044,0,-44.04668,0.580005,240.57
111.5998,0,-43.92496,0.580005,239.3058
111.7881,0,-43.83632,0.580005,238.3853
111.9879,0,-43.65942,0.580005,236.548
112.1884,0,-43.3827,0.580005,233.2383
112.4073,0,-43.37242,0.580005,231.9853
112.6073,0,-43.37242,0.580005,231.9853
112.8073,0,-43.37242,0.5800049,231.9853
113.0072,0,-43.37242,0.5800049,231.9853
113.2072,0,-43.37242,0.5800048,231.9853
113.4073,0,-43.37242,0.5800048,231.9853
113.6073,0,-43.37242,0.5800048,231.9853
113.7965,0,-42.2042,0.5800046,231.9955
114.0072,0,-40.2495,0.5800049,232.0125
114.1961,0,-36.02147,0.5800047,232.0494
114.4001,0,-31.98501,0.5800048,232.0847
114.596,0,-28.75518,0.5800052,232.1128
114.797,0,-27.61431,0.580005,232.1228
114.9959,0,-27.24752,0.5800051,232.126
115.1959,0,-27.24752,0.5800051,232.126
115.4073,0,-27.24752,0.5800051,232.126
115.5921,0,-27.24752,0.5800051,232.126
115.7964,0,-27.24752,0.5800051,232.126
116.0072,0,-27.24752,0.5800051,232.126
116.2072,0,-25.98327,0.5800061,232.137
116.3964,0,-25.56561,0.5800058,232.1407
116.5919,0,-25.56561,0.5800058,232.1407
116.7921,0,-25.56561,0.5800058,232.1407
116.9917,0,-25.56105,0.5800058,231.6188
117.2041,0,-25.53758,0.5800058,228.9296
117.4038,0,-25.52887,0.5800058,227.9305
117.6073,0,-25.52275,0.5800058,227.2304
117.8073,0,-25.5075,0.5800058,225.4817
117.9917,0,-25.48679,0.5800058,223.1094
118.1884,0,-25.47059,0.5800058,221.2525
118.3881,0,-25.34638,0.5800058,220.2728
118.6041,0,-25.34638,0.5800058,220.2728
118.8001,0,-25.34638,0.5800058,220.2728
119.0004,0,-25.34638,0.5800021,220.2728
119.1999,0,-25.34638,0.5800021,220.2728
119.4001,0,-25.34638,0.5800021,220.2728
119.6,0,-25.34638,0.5800021,220.2728
119.7959,0,-25.34638,0.5800021,220.2728
120.0003,0,-25.34638,0.5800021,220.2728
120.2001,0,-25.34638,0.5800021,220.2728
120.4072,0,-25.34638,0.5800021,220.2728
120.6051,0,-25.34638,0.5800021,220.2728
120.8073,0,-25.34638,0.5800021,220.2728
121.0072,0,-25.34638,0.5800021,220.2728
121.2003,0,-25.34638,0.5800021,220.2728
121.4072,0,-25.34638,0.5800021,220.2728
