time,progress,x,y,z
110.3889,0,0.9824525,0.1607426,0.09459934
110.589,0,0.9824525,0.1607426,0.09459934
110.7879,0,0.9824525,0.1607426,0.09459934
111.0042,0,0.9824525,0.1607426,0.09459934
111.2039,0,0.9824525,0.1607426,0.09459934
111.4044,0,0.9824525,0.1607426,0.09459934
111.5998,0,0.9824525,0.1607426,0.09459934
111.7881,0,0.9831414,0.1564345,0.09466562
111.9879,0,0.9831414,0.1564345,0.09466562
112.1884,0,0.9855736,0.1564345,0.06459794
112.4073,0,0.985409,0.1607426,-0.05595566
112.6073,0,0.9851554,0.1607426,-0.06025464
112.8073,0,0.9883239,0.1521234,-0.008624956
113.0072,0,0.9889783,0.1478094,0.008630652
113.2072,0,0.9889783,0.1478094,0.008630652
113.4073,0,0.9889783,0.1478094,0.008630652
113.6073,0,0.9889783,0.1478094,0.008630652
113.7965,0,0.9889783,0.1478094,0.008630652
114.0072,0,0.9889783,0.1478094,0.008630652
114.1961,0,0.9889783,0.1478094,0.008630652
114.4001,0,0.9889783,0.1478094,0.008630652
114.596,0,0.9889783,0.1478094,0.008630652
114.797,0,0.9889783,0.1478094,0.008630652
114.9959,0,0.9889783,0.1478094,0.008630652
115.1959,0,0.9889783,0.1478094,0.008630652
115.4073,0,0.9889783,0.1478094,0.008630652
115.5921,0,0.9889783,0.1478094,0.008630652
115.7964,0,0.9889783,0.1478094,0.008630652
116.0072,0,0.9889783,0.1478094,0.008630652
116.2072,0,0.9889783,0.1478094,0.008630652
116.3964,0,0.9889783,0.1478094,0.008630652
116.5919,0,0.9889783,0.1478094,0.008630652
116.7921,0,0.9889783,0.1478094,0.008630652
116.9917,0,0.9889783,0.1478094,0.008630652
117.2041,0,0.9889783,0.1478094,0.008630652
117.4038,0,0.9889783,0.1478094,0.008630652
117.6073,0,0.9889783,0.1478094,0.008630652
117.8073,0,0.9889783,0.1478094,0.008630652
117.9917,0,0.9889783,0.1478094,0.008630652
118.1884,0,0.9889783,0.1478094,0.008630652
118.3881,0,0.9450777,0.03053852,0.3254163
118.6041,0,0.5358222,-0.07410849,0.8410723
118.8001,0,0.7327503,-0.06540313,0.6773474
119.0004,0,0.9363512,0.02617695,0.3500873
119.1999,0,0.9796558,0.04797813,0.1948657
119.4001,0,0.9785818,0.05233596,0.1990946
119.6,0,0.9384049,0.05233596,0.3415513
119.7959,0,0.8877988,0.05233596,0.4572464
120.0003,0,0.9209371,0.05233596,0.3861811
120.2001,0,0.9549942,0.05233596,0.2919711
120.4072,0,0.9749581,0.05233596,0.216143
120.6051,0,0.9681148,0.04797813,0.2458698
120.8073,0,0.9670327,0.04797813,0.2500917
121.0072,0,0.9670327,0.04797813,0.2500917
121.2003,0,0.9648136,0.04797813,0.2585209
121.4072,0,0.9648136,0.04797813,0.2585209
121.6073,0,0.9648136,0.04797813,0.2585209
121.8073,0,0.9648136,0.04797813,0.2585209
121.9961,0,0.9648136,0.04797813,0.2585209
122.2072,0,0.9648136,0.04797813,0.2585209
122.4072,0,0.9648136,0.04797813,0.2585209
122.6073,0,0.9648136,0.04797813,0.2585209
122.8073,0,0.9648136,0.04797813,0.2585209
123.0039,0,0.9648136,0.04797813,0.2585209
123.2072,0,0.9648136,0.04797813,0.2585209
123.4072,0,0.9648136,0.04797813,0.2585209
123.6073,0,0.9648136,0.04797813,0.2585209
123.8073,0,0.9648136,0.04797813,0.2585209
124.0072,0,0.9648136,0.04797813,0.2585209
124.1922,0,0.9648136,0.04797813,0.2585209
124.4072,0,0.9648136,0.04797813,0.2585209
124.6073,0,0.9648136,0.04797813,0.2585209
124.8073,0,0.9648136,0.04797813,0.2585209
125.0072,0,0.9648136,0.04797813,0.2585209
125.2072,0,0.9648136,0.04797813,0.2585209
125.4072,0,0.9648136,0.04797813,0.2585209
125.5877,0,0.9648136,0.04797813,0.2585209
125.8041,0,0.9648136,0.04797813,0.2585209
125.9885,0,0.9648136,0.04797813,0.2585209
126.1879,0,0.9648136,0.04797813,0.2585209
126.4042,0,0.9648136,0.04797813,0.2585209
126.6073,0,0.9648136,0.04797813,0.2585209
126.8073,0,0.9648136,0.04797813,0.2585209
127.0072,0,0.9648136,0.04797813,0.2585209
127.2072,0,0.9648136,0.04797813,0.2585209
127.4044,0,0.9648136,0.04797813,0.2585209
127.6073,0,0.9648136,0.04797813,0.2585209
127.8073,0,0.9648136,0.04797813,0.2585209
128,0,0.9704176,0.04361939,0.2374597
128.2072,0,0.9989247,0.0348995,0.03051995
128.4072,0,0.9977927,0.02617695,-0.06102759
128.5962,0,0.9977927,0.02617695,-0.06102759
128.8073,0,0.9974786,0.0130896,0.06975044
128.9922,0,0.9932899,-0.03925982,0.108783
129.1965,0,0.9949628,-0.05669279,0.08267499
129.396,0,0.9986107,-0.04797813,0.02178996
129.6073,0,0.9988961,-0.04361939,0.01743576
129.7957,0,0.9995718,-0.02617695,0.01308494
130.0072,0,0.9995718,-0.02617695,0.01308494
130.1959,0,0.9995718,-0.02617695,0.01308494
130.4072,0,0.9995718,-0.02617695,0.01308494
130.6073,0,0.9995718,-0.02617695,0.01308494
130.8073,0,0.9995718,-0.02617695,0.01308494
131.0042,0,0.9996764,-0.02181488,-0.01308645
131.2041,0,0.9991531,-0.02181489,-0.03489116
131.4072,0,0.9986963,-0.01745241,-0.04797079
131.6073,0,0.9984775,-0.01745241,-0.05232792
131.7881,0,0.9977069,-0.01745241,-0.06539322
132.004,0,0.9961095,-0.0130896,-0.08714843
132.2072,0,0.9948834,-0.0130896,-0.1001796
132.3934,0,0.9934868,-0.0130896,-0.1131936
132.6073,0,0.9919199,-0.01308959,-0.126188
132.8041,0,0.9919199,-0.01308959,-0.126188
133.0043,0,0.9895666,-0.0130896,-0.1434803
133.1882,0,0.9797755,-0.01745241,-0.1993375
133.4042,0,0.9751102,-0.02181488,-0.2206448
133.6073,0,0.9751102,-0.02181488,-0.2206448
133.8073,0,0.9751102,-0.02181488,-0.2206448
134.0072,0,0.9751102,-0.02181488,-0.2206448
134.1904,0,0.9751102,-0.02181488,-0.2206448
134.3998,0,0.9751102,-0.02181488,-0.2206448
134.6,0,0.9759615,-0.02617695,-0.2163654
134.7998,0,0.9759615,-0.02617695,-0.2163654
134.989,0,0.9759615,-0.02617695,-0.2163654
135.2043,0,0.9759615,-0.02617695,-0.2163654
135.388,0,0.9759615,-0.02617695,-0.2163654
135.5878,0,0.9759615,-0.02617695,-0.2163654
135.7916,0,0.9759615,-0.02617695,-0.2163654
135.9965,0,0.9759615,-0.02617695,-0.2163654
136.1959,0,0.9768963,-0.02617695,-0.212105
136.4072,0,0.9768963,-0.02617695,-0.212105
136.5999,0,0.9768963,-0.02617695,-0.212105
136.7998,0,0.9768963,-0.02617695,-0.212105
137,0,0.9768963,-0.02617695,-0.212105
137.1998,0,0.9768963,-0.02617695,-0.212105
137.4045,0,0.9768963,-0.02617695,-0.212105
137.5879,0,0.9768963,-0.02617695,-0.212105
137.7888,1,0.9768963,-0.02617695,-0.212105
138.0072,1,0.9768963,-0.02617695,-0.212105
138.188,1,0.9768963,-0.02617695,-0.212105
138.3882,1,0.9768963,-0.02617695,-0.212105
138.6001,1,0.982656,-0.0348995,-0.1821245
138.8073,1,0.997622,-0.03925982,0.05664903
139.0072,1,0.9648136,-0.04797813,0.2585209
139.2072,1,0.9636762,-0.04797813,0.2627284
139.4072,1,0.9636762,-0.04797813,0.2627284
139.6073,1,0.9636762,-0.04797813,0.2627284
139.8073,1,0.9636762,-0.04797813,0.2627284
139.988,1,0.9636762,-0.04797813,0.2627284
140.1884,1,0.9636762,-0.04797813,0.2627284
140.4072,1,0.9623098,-0.05233596,0.2668721
140.6008,1,0.9623098,-0.05233596,0.2668721
140.788,1,0.9623098,-0.05233596,0.2668721
141.0072,1,0.9623098,-0.05233596,0.2668721
141.2072,1,0.9623098,-0.05233596,0.2668721
141.4072,1,0.9611362,-0.05233596,0.2710685
141.6073,1,0.9611362,-0.05233596,0.2710685
141.8073,1,0.9611362,-0.05233596,0.2710685
142.0072,1,0.9611362,-0.05233596,0.2710685
142.2072,1,0.9611362,-0.05233596,0.2710685
142.4072,1,0.9611362,-0.05233596,0.2710685
142.6073,1,0.9611362,-0.05233596,0.2710685
142.792,1,0.9611362,-0.05233596,0.2710685
142.9959,1,0.9611362,-0.05233596,0.2710685
143.1959,1,0.9611362,-0.05233596,0.2710685
143.3965,1,0.9611362,-0.05233596,0.2710685
143.6073,1,0.9611362,-0.05233596,0.2710685
143.8073,1,0.9611362,-0.05233596,0.2710685
144.0072,1,0.9611362,-0.05233596,0.2710685
144.2072,1,0.9611362,-0.05233596,0.2710685
144.4072,1,0.9611362,-0.05233596,0.2710685
144.5919,1,0.9611362,-0.05233596,0.2710685
144.7925,1,0.9611362,-0.05233596,0.2710685
144.988,1,0.9611362,-0.05233596,0.2710685
145.2072,1,0.9611362,-0.05233596,0.2710685
145.4072,1,0.9611362,-0.05233596,0.2710685
145.604,1,0.9611362,-0.05233596,0.2710685
145.7882,1,0.9611362,-0.05233596,0.2710685
145.988,1,0.9611362,-0.05233596,0.2710685
146.188,1,0.9611362,-0.05233596,0.2710685
146.3884,1,0.949473,-0.02181488,0.3130894
146.6073,1,0.9962541,0.05669279,-0.06529804
146.8043,1,0.9493262,0.09584575,-0.2993214
147.0072,1,0.9277171,0.09584576,-0.3607694
147.2072,1,0.8869047,0.09584577,-0.4519005
147.4072,1,0.8371671,0.09584575,-0.5384839
147.5879,1,0.7368103,0.09584575,-0.6692714
147.8002,1,0.7074829,0.08715574,-0.7013359
147.9878,1,0.7092121,0.05233596,-0.70305
148.2072,1,0.9173135,-0.05669279,-0.394109
148.4072,1,0.9273158,-0.05669279,-0.3699616
148.6073,1,0.9148846,-0.03053851,-0.402559
148.8073,1,0.7455078,0.09584575,-0.6595693
148.9963,1,0.5679344,0.1779436,-0.8036085
149.1968,1,0.4512605,0.1693495,-0.8761763
149.4072,1,0.3190435,0.1218694,-0.939872
149.6073,1,0.2240074,0.09150164,-0.9702827
149.7879,1,0.1305263,0,-0.9914449
149.9963,1,0.1044479,-0.03925982,-0.9937552
150.1902,1,0.06498273,-0.1132032,-0.9914446
150.4002,1,0.09858919,-0.1779435,-0.9790895
150.5883,1,0.3327091,-0.2756374,-0.9018473
150.8073,1,0.5351198,-0.3746066,-0.757177
151.0072,1,0.5517756,-0.386711,-0.7389173
151.2072,1,0.547281,-0.3786486,-0.7463972
151.4072,1,0.8261928,-0.3214395,-0.4626902
151.6073,1,0.9417763,-0.2923717,-0.1660606
151.8073,1,0.9507067,-0.279829,0.1336131
152.0072,1,0.9651328,-0.1950904,-0.1745245
152.2072,1,0.9043505,-0.1865241,-0.3838741
152.3881,1,0.8042349,-0.1736482,-0.5683771
152.5926,1,0.6742479,-0.1779436,-0.7167469
152.8073,1,0.5152776,-0.2334454,-0.8246165
153.0072,1,0.3740749,-0.3705575,-0.85015
153.204,1,0.2178275,-0.9753423,0.03547549
153.404,1,0.1530905,-0.9869965,0.04900444
153.6042,1,0.322099,-0.9335805,0.1570981
153.8046,1,0.4663218,-0.8616292,0.2003477
154.0044,1,0.6935412,-0.7193398,0.03938212
154.2002,1,0.7170424,-0.6593458,-0.2260825
154.4001,1,0.5975404,-0.6327053,-0.4925743
154.6001,1,0.4772857,-0.5299193,-0.7009878
154.7895,1,0.2689427,-0.3214395,-0.9079354
155.0072,1,0.1229644,-0.2249511,-0.9665801
155.188,1,-0.004326043,-0.1305262,-0.9914355
155.3964,1,-0.117175,-0.07845911,-0.9900072
155.6073,1,-0.2665035,-0.0741085,-0.9609808
155.8002,1,-0.4404331,-0.09150162,-0.8931103
155.9971,1,-0.5293483,-0.126199,-0.8389664
156.1961,1,-0.6101517,-0.1693495,-0.7739739
156.3878,1,-0.4030582,-0.3007058,-0.864361
156.5923,1,0.3782424,-0.5735764,-0.7265968
156.7893,1,0.5993051,-0.5913097,-0.5396169
157.0072,1,0.7522278,-0.4617486,-0.4700443
157.2072,1,0.9034202,-0.224951,-0.3650055
157.4072,1,0.9847234,-0.0130896,-0.1736333
157.6073,1,0.7603409,-0.0130896,0.6493924
157.7998,1,0.8380697,0.1693495,0.5186133
157.9959,1,0.9317989,0.2714404,0.2409794
158.1959,1,0.01487773,0.7313538,-0.6818362
158.3923,1,-0.1815479,0.7906896,-0.5846797
158.5923,1,-0.238088,0.7009093,-0.6723396
158.7924,1,-0.06975138,0.4578739,-0.8862766
158.9921,1,0.126225,0.254602,-0.9587728
159.2072,1,0.2150484,0.1132032,-0.9700202
159.4072,1,0.2193858,0.1088669,-0.9695453
159.6073,1,0.2235051,0.1132032,-0.9681067
159.8073,1,0.2102398,0.1348509,-0.9683051
160.0072,1,0.159079,0.1434926,-0.9767824
160.2041,1,0.1416268,0.1607426,-0.9767824
160.4042,1,0.1329032,0.1693495,-0.976554
160.6073,1,0.1241848,0.1779436,-0.9761733
160.8043,1,0.1144084,0.2292004,-0.9666324
161.0041,1,0.1450827,0.3007059,-0.9426174
161.2046,1,0.2388655,0.3461171,-0.9072742
161.4046,1,0.3095004,0.3746066,-0.8740019
161.6041,1,0.4451745,0.3786486,-0.8114462
161.7889,1,0.6145122,0.3502074,-0.7069156
162.0042,1,0.7620378,0.309017,-0.5690404
162.2002,1,0.840623,0.2840154,-0.4611815
162.4004,1,0.9083582,0.2672384,-0.3216668
162.5918,1,0.9370053,0.2672383,-0.2249551
162.7999,1,0.9650066,0.2588191,-0.04213327
163.0072,1,0.9612982,0.254602,0.1052792
163.2072,1,0.9027802,0.2419219,0.3556146
163.4072,1,0.7388852,0.2206974,0.6366642
163.6073,1,0.5610424,0.2079117,0.8012516
163.7962,1,0.391423,0.190809,0.9002111
164,1,0.2171752,0.1779435,0.9597765
164.2072,1,0.03863326,0.1779435,0.983282
164.397,1,-0.2505387,0.1779436,0.9516125
164.5926,1,-0.4397529,0.1693495,0.882008
164.8073,1,-0.5789131,0.1348509,0.804161
165.0072,1,-0.6835832,0.1175374,0.7203464
165.2072,1,-0.784705,0.09150162,0.6130788
165.4072,1,-0.8459823,0.06975647,0.5286285
165.6073,1,-0.8971176,0.06104854,0.4375536
165.8073,1,-0.9726288,0.03925982,0.2290237
166.0042,1,-0.9981542,-0.02181489,0.05667916
166.2002,1,-0.9988866,-0.03925982,-0.02615678
166.4072,1,-0.9945926,-0.05669279,-0.08701561
166.6073,1,-0.9904095,-0.05669279,-0.1259962
166.7882,1,-0.9785889,0.03053852,-0.2035469
166.9881,1,-0.9791301,0.09150162,-0.181471
167.1883,1,-0.976611,0.1088669,-0.1854152
167.3881,1,-0.9491767,0.1218694,-0.2901926
167.6041,1,-0.9560313,0.05669279,-0.2877327
167.8039,1,-0.9665905,0.05669279,-0.2499773
168,1,-0.9933792,0.09150162,-0.06946385
168.2001,1,-0.9856282,0.126199,0.1122983
168.4043,1,-0.9470534,0.1478094,0.2850305
168.604,1,-0.7525368,0.1434926,0.6427271
168.8073,1,-0.2530887,0.1088669,0.9612982
169.0072,1,0.2990585,0.1045285,0.9484924
169.2072,1,0.7361633,0.1045285,0.6686834
169.4072,1,0.9833887,0.1001881,0.1513579
169.6,1,0.8961665,0.1001881,-0.4322595
169.7921,1,0.6979689,0.09150162,-0.7102583
170.0072,1,0.5365633,0.05233596,-0.8422357
170.1961,1,0.4065972,-0.02617695,-0.9132325
170.4005,1,0.1038566,-0.1132032,-0.988129
170.6073,1,-0.1167226,-0.1175374,-0.986185
170.8073,1,-0.2613404,-0.1132032,-0.9585856
171.0011,1,-0.3482889,-0.1045285,-0.9315411
171.2072,1,-0.4126067,-0.1001881,-0.9053828
171.4072,1,-0.4559532,-0.09150163,-0.8852878
171.5928,1,-0.4636612,-0.09150162,-0.881275
171.7961,1,-0.4636612,-0.09150162,-0.881275
171.989,1,-0.471334,-0.09150162,-0.8771954
172.1958,1,-0.4943283,-0.08715574,-0.864895
172.3968,1,-0.5052018,-0.09584577,-0.8576624
172.6073,1,-0.5072052,-0.126199,-0.8525355
172.8073,1,-0.5069188,-0.1305262,-0.8520542
173.0072,1,-0.4991724,-0.1348509,-0.8559452
173.201,1,-0.3747302,-0.1434927,-0.9159626
173.3921,1,-0.1330974,-0.1607426,-0.9779811
173.5922,1,0.128829,-0.1607426,-0.9785525
173.7921,1,0.4056623,-0.1564345,-0.9005366
174.0072,1,0.4056623,-0.1564345,-0.9005366
174.1924,1,0.4056623,-0.1564345,-0.9005366
174.4072,1,0.401729,-0.1564345,-0.9022984
174.5883,1,0.3458958,-0.1564345,-0.9251401
174.7881,1,0.2558069,-0.1521234,-0.9546841
174.9879,1,0.2266829,-0.1478094,-0.9626877
175.1885,1,0.2056279,-0.1478094,-0.9674038
175.388,1,0.1677016,-0.1391731,-0.9759648
175.5879,1,0.1593674,-0.1305262,-0.9785525
175.8073,1,0.1379825,-0.1305262,-0.9817965
176.0072,1,0.1379825,-0.1305262,-0.9817965
176.2048,1,0.1379825,-0.1305262,-0.9817965
176.3934,1,0.1294097,-0.1305262,-0.9829631
176.6001,1,0.1294097,-0.1305262,-0.9829631
176.8003,1,0.1208267,-0.1305262,-0.9840549
177.0003,1,0.1336974,-0.1305262,-0.982389
177.2007,1,0.3754093,-0.1305262,-0.9176224
177.396,1,0.9603429,-0.1175374,-0.2528373
177.5999,1,0.9779273,-0.09584574,-0.1856651
177.7963,1,0.9779273,-0.09584574,-0.1856651
177.9962,1,0.9779273,-0.09584574,-0.1856651
178.1961,1,0.9817449,-0.09584576,-0.1642878
178.3961,1,0.984446,0.06104854,-0.1647398
178.5921,1,0.9923848,0.08280821,-0.09118726
178.7962,1,0.9546928,0.02617695,-0.29644
178.9963,1,0.9102246,-0.1218694,-0.3957769
179.1964,1,0.9091351,-0.1779435,-0.3765761
179.3922,1,0.7069874,-0.1607426,-0.6887167
179.5883,1,-0.2364135,-0.2121777,-0.9482031
179.7921,1,-0.4180052,-0.1993679,-0.8862981
179.9923,1,-0.3155336,-0.190809,-0.9295323
180.1924,1,-0.2128154,-0.1822356,-0.9599479
180.4072,1,-0.2175097,-0.1693495,-0.9612546
180.6073,1,-0.2840335,-0.1693495,-0.9437403
180.7879,1,-0.4721515,-0.190809,-0.8606188
180.992,1,-0.537286,-0.1993679,-0.8194976
181.1883,1,-0.5640612,-0.2376859,-0.7907849
181.3881,1,-0.5777725,-0.279829,-0.7667301
181.5884,1,-0.6390331,-0.2965416,-0.7097183
181.7885,1,-0.7097181,-0.2965416,-0.6390333
182.0072,1,-0.779909,-0.2965416,-0.5511854
182.2072,1,-0.8061819,-0.2756374,-0.5235409
182.3883,1,-0.8329633,-0.2461533,-0.4955612
182.5886,1,-0.8429713,-0.2292004,-0.4866897
182.804,1,-0.846791,-0.2206974,-0.4839812
183.0072,1,-0.8559448,-0.2164396,-0.4695877
183.2072,1,-0.8559448,-0.2164396,-0.4695877
183.4072,1,-0.8559448,-0.2164396,-0.4695877
183.6073,1,-0.8559448,-0.2164396,-0.4695877
183.7998,1,-0.8559448,-0.2164396,-0.4695877
184.0002,1,-0.8454973,-0.2164396,-0.4881481
184.1963,1,-0.8368489,-0.2164396,-0.50283
184.396,1,-0.8163445,-0.2292004,-0.5301403
184.6003,1,-0.7912402,-0.258819,-0.5540323
184.8006,1,-0.7912402,-0.258819,-0.5540323
184.996,1,-0.7948198,-0.2419219,-0.5565386
185.1922,1,-0.7609847,-0.2334453,-0.6053146
185.4002,1,-0.735903,-0.3214395,-0.5959225
185.5961,1,-0.5980712,-0.4305111,-0.6759965
185.7968,1,-0.1928776,-0.6527597,-0.7326001
185.992,1,-0.01271182,-0.685183,-0.7282601
186.1965,1,0.04464811,-0.6819983,-0.7299896
186.3962,1,-0.01411928,-0.5877852,-0.8088938
186.5882,1,-0.152484,-0.3826835,-0.9112092
186.7927,1,-0.2018995,-0.1305262,-0.9706697
186.9881,1,-0.2036106,-0.01745241,-0.9788966
187.1924,1,-0.1946726,0.06540314,-0.9786854
187.4072,1,-0.1603983,0.06540314,-0.9848833
187.6051,1,-0.0610462,0.008726537,-0.998097
187.8073,1,0.06089987,-0.06975648,-0.9957035
188.0072,1,0.07826793,-0.06975648,-0.9944891
188.1924,1,0.03489115,-0.02181488,-0.9991531
188.388,1,0.03489115,-0.02181488,-0.9991531
188.6073,1,0.03489115,-0.02181488,-0.9991531
188.7961,1,0.03489115,-0.02181488,-0.9991531
189.0039,1,0.03489115,-0.02181488,-0.9991531
189.2052,1,0.03489115,-0.02181488,-0.9991531
189.3936,1,0.03489115,-0.02181488,-0.9991531
189.604,1,0.03489115,-0.02181488,-0.9991531
189.8045,1,0.03489115,-0.02181488,-0.9991531
189.9999,1,0.03489115,-0.02181488,-0.9991531
190.1959,1,0.03489115,-0.02181488,-0.9991531
190.3999,1,0.03489115,-0.02181488,-0.9991531
190.6002,1,0.03489115,-0.02181488,-0.9991531
190.7959,1,0.03489115,-0.02181488,-0.9991531
191.0072,1,0.03489115,-0.02181488,-0.9991531
191.2003,1,0.03489115,-0.02181488,-0.9991531
191.4002,1,0.03489115,-0.02181488,-0.9991531
191.596,1,0.03489115,-0.02181488,-0.9991531
191.7889,1,0.03489115,-0.02181488,-0.9991531
192.0072,1,0.03489115,-0.02181488,-0.9991531
192.1959,1,0.03489115,-0.02181488,-0.9991531
192.3961,1,0.03489115,-0.02181488,-0.9991531
192.6073,1,0.03489115,-0.02181488,-0.9991531
192.788,1,0.03489115,-0.02181488,-0.9991531
193.0072,1,0.03489115,-0.02181488,-0.9991531
193.2072,1,0.03489115,-0.02181488,-0.9991531
193.3965,1,0.03489115,-0.02181488,-0.9991531
193.5879,1,0.03489115,-0.02181488,-0.9991531
193.8073,1,0.03489115,-0.02181488,-0.9991531
193.9886,1,0.03489115,-0.02181488,-0.9991531
194.2072,1,0.03489115,-0.02181488,-0.9991531
194.4073,1,0.03489115,-0.02181488,-0.9991531
194.6072,1,0.03489115,-0.02181488,-0.9991531
194.8073,1,0.03489115,-0.02181488,-0.9991531
195.0072,1,0.03489115,-0.02181488,-0.9991531
195.2041,1,0.03489115,-0.02181488,-0.9991531
195.3891,1,0.03489115,-0.02181488,-0.9991531
195.6072,1,0.03489115,-0.02181488,-0.9991531
195.7878,1,0.03487819,-0.0348995,-0.9987821
195.988,1,0.03487819,-0.0348995,-0.9987821
196.1959,1,0.03487819,-0.0348995,-0.9987821
196.3884,1,0.03487255,-0.03925982,-0.9986205
196.588,1,0.03485163,-0.05233596,-0.9980213
196.8073,1,0.03479186,-0.0784591,-0.99631
197.0072,1,0.02604524,-0.1001881,-0.9946276
197.2072,1,0.02162828,-0.1305262,-0.991209
197.4073,1,0.01724934,-0.1521234,-0.9882111
197.6001,1,0.0171021,-0.1993679,-0.9797754
197.7918,1,0.008458126,-0.2461533,-0.9691942
197.9958,1,0.008429285,-0.2588191,-0.9658893
198.188,1,0.008398998,-0.2714404,-0.9624187
198.4073,1,0.008367271,-0.2840153,-0.9587832
198.6072,1,0.008367271,-0.2840153,-0.9587832
198.8073,1,0.008367271,-0.2840153,-0.9587832
199.0072,1,0.008367271,-0.2840153,-0.9587832
199.2072,1,0.008367271,-0.2840153,-0.9587832
199.4073,1,0.008367271,-0.2840153,-0.9587832
199.6072,1,0.008367271,-0.2840153,-0.9587832
199.8073,1,0.008367271,-0.2840153,-0.9587832
200.0002,1,0.008367271,-0.2840153,-0.9587832
200.1963,1,0.008367271,-0.2840153,-0.9587832
200.3964,1,0.008367271,-0.2840153,-0.9587832
200.592,1,0.008367271,-0.2840153,-0.9587832
200.7921,1,0.008367271,-0.2840153,-0.9587832
200.9923,1,0.008367271,-0.2840153,-0.9587832
201.1919,1,0.008367271,-0.2840153,-0.9587832
201.3881,1,0.008367271,-0.2840153,-0.9587832
201.5923,1,0.008367271,-0.2840153,-0.9587832
201.8003,1,0.008367271,-0.2840153,-0.9587832
201.9922,1,0.008367271,-0.2840153,-0.9587832
202.2072,1,0.008367271,-0.2840153,-0.9587832
202.4039,1,0.008367271,-0.2840153,-0.9587832
202.6072,1,0.008367271,-0.2840153,-0.9587832
202.8043,1,0.008367271,-0.2840153,-0.9587832
202.9876,1,0.008367271,-0.2840153,-0.9587832
203.2042,1,0.008367271,-0.2840153,-0.9587832
203.4,1,0.004183748,-0.2840153,-0.9588105
203.5885,1,-0.008367212,-0.2840153,-0.9587832
203.8073,1,-0.05476104,-0.2588191,-0.9643725
204.0072,1,-0.1361319,-0.2079117,-0.9686285
204.2043,1,-0.2424136,-0.1736482,-0.9545062
204.4073,1,-0.3086405,-0.1693495,-0.9359819
204.6072,1,-0.4387263,-0.1822355,-0.8799486
204.7884,1,-0.5917376,-0.1822355,-0.7852622
205.0072,1,-0.6714277,-0.1993679,-0.7137488
205.2072,1,-0.7089812,-0.2292004,-0.6669428
205.4073,1,-0.7606828,-0.2840153,-0.5836925
205.6003,1,-0.8095418,-0.3214395,-0.491242
205.8073,1,-0.8493763,-0.2881963,-0.4421576
206.0072,1,-0.9090267,-0.2206974,-0.3535012
206.2072,1,-0.9311101,-0.2164396,-0.293578
206.4073,1,-0.9361291,-0.2419219,-0.2552183
206.6072,1,-0.9382597,-0.2965415,-0.1781342
206.7925,1,-0.9272723,-0.346117,-0.1427208
207.0072,1,-0.8974878,-0.4226184,-0.1261339
207.2072,1,-0.8919328,-0.4344453,-0.1253531
207.4073,1,-0.8783785,-0.4617486,-0.1234481
207.6072,1,-0.8482968,-0.5150381,-0.122997
207.8073,1,-0.8414188,-0.5150381,-0.1635552
208.0072,1,-0.7967846,-0.5187733,-0.3098527
208.2072,1,-0.7545761,-0.5224986,-0.3970016
208.4073,1,-0.3264207,-0.4733197,-0.8181799
208.6072,1,0.2985655,-0.3987491,-0.8670974
208.8073,1,0.5262326,-0.4344452,-0.7309833
208.9922,1,0.8261269,-0.4539905,-0.3337769
209.2039,1,0.912989,-0.4067367,-0.03188229
209.3925,1,0.8966293,-0.3746066,0.2360629
209.5936,1,0.8422908,-0.3379167,0.4199506
209.8005,1,0.8294226,-0.3173047,0.4597564
210.0041,1,0.7380549,-0.3131638,0.597665
210.204,1,0.6368393,-0.3338068,0.6949882
210.4045,1,0.6366844,-0.3214394,0.7009349
210.6042,1,0.6412476,-0.3007058,0.7059586
210.804,1,0.6578099,-0.279829,0.6992725
211,1,0.6969276,-0.2630312,0.667163
211.2072,1,0.9250572,-0.2630312,0.2740143
211.4073,1,0.8279601,-0.258819,-0.4974886
211.6072,1,0.8245423,-0.254602,-0.5052803
211.8073,1,0.7672091,-0.254602,-0.5887004
211.9966,1,0.7646332,-0.254602,-0.5920424
212.2072,1,0.7620426,-0.254602,-0.5953732
212.4001,1,0.7620426,-0.254602,-0.5953732
212.596,1,0.7523921,-0.25038,-0.609275
212.7958,1,0.6595761,-0.2164396,-0.7198009
212.9958,1,0.6053521,-0.1822355,-0.7748154
213.1963,1,0.6053521,-0.1822355,-0.7748154
213.396,1,0.6053521,-0.1822355,-0.7748154
213.5961,1,0.6053521,-0.1822355,-0.7748154
213.796,1,0.6053521,-0.1822355,-0.7748154
213.9883,1,0.5853299,-0.1779435,-0.7910278
214.2072,1,0.1793272,-0.1779435,-0.9675628
214.4073,1,-0.1496956,-0.1779436,-0.9725881
214.6072,1,-0.3244291,-0.1779435,-0.929022
214.7922,1,-0.3244291,-0.1779435,-0.929022
215.004,1,-0.2499243,-0.190809,-0.9492787
215.1977,1,-0.215466,-0.2164396,-0.9522228
215.4073,1,-0.215466,-0.2164396,-0.9522228
215.6072,1,-0.215466,-0.2164396,-0.9522228
215.7918,1,-0.215466,-0.2164396,-0.9522228
216.0072,1,-0.215466,-0.2164396,-0.9522228
216.2041,1,-0.215466,-0.2164396,-0.9522228
216.3923,1,-0.215466,-0.2164396,-0.9522228
216.6043,1,-0.215466,-0.2164396,-0.9522228
